FOLD,SHIP_NO,DWG_NO,TRUE_CODE,PRED_CODE
1,816406,SS16BA201,1_1,"1_1, 1_G"
1,242806,WS14BJ101,1_1,"1_E, 1_1"
1,242806,WB76BJ101,1_1,"1_E, 1_6"
1,249306,SS17BA201,1_1,"1_1, 1_G"
1,409406,SS15BA201,1_1,"1_1, 1_G"
1,242006,SD92PA201,1_1,"1_1, 1_G"
1,242106,WS13PT771,1_1,"1_G, 1_1"
1,816306,N1D14F883,1_1,"1_1, 1_G"
1,252106,WA200EB11,1_1,"1_G, 1_1"
1,252206,WA200EB11,1_1,"1_G, 1_1"
1,251706,WA200EB11,1_1,"1_G, 1_1"
1,252006,WS13PF751,1_1,"1_5, 1_G"
1,816306,WH12CB721,1_1,"1_G, 1_1"
1,242506,SE51BA201,1_1,"1_1, 1_2"
1,254106,SN41CA201,1_1,"1_1, 1_G"
1,S41906,WA100TB12,1_1,"1_1, 1_G"
1,252306,SD91BA201,1_1,"1_1, 1_G"
1,251606,WA800FB82,1_1,"1_G, 1_1"
1,251506,WA800FB82,1_1,"1_G, 1_1"
1,251206,WA800FB82,1_1,"1_G, 1_1"
1,251106,WA800FB82,1_1,"1_G, 1_1"
1,251706,3A000F003,1_1,1_1
1,816306,N1D14T838,1_1,"1_1, 1_6"
1,815906,SE31BC101,1_1,"1_1, 1_2"
1,256306,WB59CJ101,1_1,"1_E, 1_1"
1,254106,SB52CC101,1_1,"1_2, 1_1"
1,816406,W1S12F851,1_1,"1_1, 1_2"
1,242206,WH41CY711,1_1,"1_G, 2_4"
1,252306,WB76BJ101,1_1,"1_E, 1_6"
1,816406,W1S14F851,1_1,"1_1, 1_2"
1,249306,W1D16T852,1_1,"1_1, 1_G"
1,815906,SE24BC101,1_1,"1_1, 1_A"
1,815906,SE24BA201,1_1,"1_1, 1_A"
1,409206,SB32BA201,1_1,"1_1, 1_G"
1,815906,SF21CA201,1_1,"1_1, 9_4"
1,409406,SE41BA201,1_1,"1_1, 1_2"
1,409306,SE41BC101,1_1,"1_1, 1_2"
1,251706,W1D13TM51,1_1,"1_1, 1_D"
1,251506,W1D13TM51,1_1,"1_1, 1_D"
1,251406,W1D13TM51,1_1,"1_1, 1_D"
1,251306,W1D13TM51,1_1,"1_1, 1_D"
1,256306,WE31BJ101,1_1,"1_6, 1_8"
1,256306,WB39BJ101,1_1,"1_E, 1_1"
1,242606,WB39BJ101,1_1,"1_E, 1_1"
1,242406,WB38BJ101,1_1,"1_E, 1_1"
1,245506,WE51SB721,1_1,"1_1, 1_G"
1,408506,SC16BC101,1_1,"1_1, 1_2"
1,242806,WH22CJ101,1_1,"1_E, 1_1"
1,242706,WH12CJ101,1_1,"1_1, 1_E"
1,249306,SD13BA201,1_1,"1_1, 1_G"
1,242506,SF41CC106,1_1,"1_1, 5_2"
1,249306,SS13BA201,1_1,"1_1, 1_G"
1,245506,SB31BC108,1_1,"1_1, 1_6"
1,409306,SB15BA201,1_1,"1_1, 1_G"
1,244606,WA400TB71,1_1,"1_1, 1_G"
1,249306,SS19BA201,1_1,"1_1, 1_G"
1,815906,SE42BA201,1_1,"1_1, 1_2"
1,816406,SS13BA201,1_1,"1_1, 1_G"
1,242506,WH11CY711,1_1,"1_G, 1_1"
1,251606,WA500EB11,1_1,"1_G, 1_1"
1,251306,WA500EB11,1_1,"1_G, 1_1"
1,251206,WA500EB11,1_1,"1_G, 1_1"
1,252306,SD32CA201,1_1,"1_1, 1_G"
1,408506,SE31BC103,1_1,"1_2, 1_1"
1,408506,SE31BC102,1_1,"1_2, 1_1"
1,408506,SE31BC101,1_1,"1_2, 1_1"
1,408506,SE31BA201,1_1,"1_2, 1_1"
1,S09306,SE51BA201,1_1,"1_1, 1_G"
1,252206,W1D13TM51,1_1,"1_1, 1_D"
1,242806,SB39BA201,1_1,"1_1, 1_G"
1,246706,WH11CT711,1_1,"1_1, 1_G"
1,814606,WA400FB41,1_1,"1_G, 1_1"
1,814706,WA400FB41,1_1,"1_G, 1_1"
1,814206,WU35PF7C6,1_1,"1_1, 1_G"
1,249306,SS12BA201,1_1,"1_1, 1_G"
1,249306,SS11BA201,1_1,"1_1, 1_G"
1,245506,N1D14T811,1_1,"1_1, 1_G"
1,S09206,SS19BA201,1_1,"1_1, 1_G"
1,256306,SE12CA201,1_1,"1_1, 1_G"
1,816406,SB17CA201,1_1,"1_1, 5_2"
1,409306,ST11CA201,1_1,"1_1, 1_A"
1,252206,SN31CA201,1_1,"1_1, 1_G"
1,409206,WH11CT711,1_1,"1_1, 1_G"
1,408506,SS13BA201,1_1,"1_1, 1_G"
1,251706,WH12CE711,1_1,"1_G, 1_1"
1,S41106,SB71BC104,1_1,"1_1, 1_9"
1,409206,SS12BA201,1_1,"1_1, 1_G"
1,245606,SN21BA201,1_1,"1_1, 1_G"
1,242606,NH11CD769,1_1,"1_1, 1_G"
1,242406,NH11CD769,1_1,"1_1, 1_G"
1,254106,SS19BA201,1_1,"1_1, 1_G"
1,409306,SE21BA201,1_1,"1_1, 1_G"
1,251306,WH12CE711,1_1,"1_G, 1_1"
1,256306,SD37CA201,1_1,"1_1, 1_G"
1,256306,SD36CA201,1_1,"1_1, 1_G"
1,242006,WT11BJ101,1_1,"1_1, 1_E"
1,408506,WN22BT1IA,1_1,"1_1, 1_9"
1,242606,SB12BA201,1_1,"1_1, 5_2"
1,245606,SS16BC104,1_1,"1_1, 5_2"
1,245606,SS16BC101,1_1,"1_1, 5_2"
1,S42006,WH21CY711,1_1,"1_G, 1_1"
1,814706,WA400TB54,1_1,"1_1, 1_G"
1,102321,1A000E008,1_1,"1_G, 1_1"
1,238806,W1D16T852,1_1,"1_1, 1_G"
1,408506,SE11CC105,1_1,"1_1, 1_2"
1,408506,WE24ST741,1_1,"1_1, 1_2"
1,246706,WH21CW711,1_1,"1_G, 1_1"
1,242806,SS18BA201,1_1,"1_1, 1_G"
1,242706,SS18BA201,1_1,"1_1, 1_G"
1,249306,SD11BA201,1_1,"1_1, 1_G"
1,245506,SS12BA201,1_1,"1_1, 1_G"
1,242606,SS11BA201,1_1,"1_1, 1_G"
1,408506,SK15BA201,1_1,"5_2, 1_4"
1,409206,SE51BA201,1_1,"1_1, 5_2"
1,816406,SS15BA201,1_1,"1_1, 1_G"
1,409306,SB16BA201,1_1,"1_1, 1_G"
1,242606,SE22BA201,1_1,"1_1, 1_G"
1,249006,WE41SB728,1_1,"1_1, 1_2"
1,S41806,WA100TB12,1_1,"1_1, 1_G"
1,408506,SE21BA201,1_1,"1_1, 1_G"
1,254206,SE31BA201,1_1,"1_1, 1_2"
1,409306,SB17BA201,1_1,"1_1, 1_G"
1,409406,WE24CL701,1_1,5_2
1,409306,SB13BA201,1_1,"1_1, 1_G"
1,409206,SB13BA201,1_1,"1_1, 1_G"
1,814306,SF61BA201,1_1,"1_1, 1_G"
1,249306,3A800A090,1_1,1_3
1,249206,3A800A090,1_1,1_3
1,251706,WD91SF753,1_1,"1_G, 1_2"
1,254206,SE42BA201,1_1,"1_1, 1_2"
1,408506,SB16BA201,1_1,"1_1, 1_G"
1,815906,SE11CA201,1_1,"1_1, 1_G"
1,242406,SF72BA201,1_1,"1_1, 1_8"
1,246606,WA100FB12,1_1,"1_G, 2_4"
1,409406,SB36BA201,1_1,"1_1, 1_G"
1,253006,SE12CA201,1_1,"1_1, 1_G"
1,S09306,SB85CA201,1_1,"1_1, 5_2"
1,S09306,SS14BA201,1_1,"1_1, 1_G"
1,249206,SS19BA201,1_1,"1_1, 1_G"
1,249206,SS18BA201,1_1,"1_1, 1_G"
1,249206,SS13BA201,1_1,"1_1, 1_G"
1,256306,NH51CH711,1_1,1_3
1,409306,SN31BA201,1_1,"1_1, 1_D"
1,256306,SE11CC105,1_1,"1_1, 5_2"
1,256306,SE11CA201,1_1,"1_1, 1_G"
1,409306,SB19CA201,1_1,"1_1, 1_G"
1,409206,SE51BC102,1_1,"1_1, 5_2"
1,816306,W1D14T851,1_1,"1_1, 6_1"
1,256306,SD11BA201,1_1,"1_1, 1_G"
1,409306,WE31PL701,1_1,"1_1, 1_E"
1,409206,WE31SL701,1_1,"1_1, 1_E"
1,242506,WE51BJ101,1_1,"1_6, 1_8"
1,S42006,NH12CB711,1_1,"1_1, 1_2"
1,816306,WB15CE711,1_1,"1_1, 1_G"
1,238806,WE52SL701,1_1,"1_1, 9_2"
1,816406,WD11CT852,1_1,"1_1, 1_G"
1,245506,SF72BA201,1_1,"1_1, 1_8"
1,815906,SE11CC101,1_1,"1_1, 1_2"
1,252106,SE41BA201,1_1,"1_1, 1_2"
1,242406,WA240BB21,1_1,"1_G, 1_1"
1,816406,SS13BA201,1_1,"1_1, 1_G"
1,409306,SE51BA201,1_1,"1_1, 5_2"
1,244806,WE52ST712,1_1,"1_1, 1_G"
1,408506,ST21CA201,1_1,"1_1, 9_3"
1,242606,SS13BA201,1_1,"1_1, 1_G"
1,242006,SS13BA201,1_1,"1_1, 1_G"
1,251106,W1D13TM51,1_1,"1_1, 1_D"
1,242406,ND91PF787,1_1,"1_G, 1_6"
1,242706,WF91CF761,1_1,"1_G, 1_2"
1,242406,WF91CF761,1_1,"1_G, 1_2"
1,242706,SB39BA201,1_1,"1_1, 1_G"
1,409306,WH71CF782,1_1,"1_1, 1_G"
1,247306,SB17BA201,1_1,"1_1, 5_2"
1,249306,WH21CY711,1_1,"1_G, 1_1"
1,245606,SD18BA201,1_1,"1_1, 1_G"
1,256306,SE11CC101,1_1,"1_1, 5_2"
1,409206,SF51BA201,1_1,"1_1, 1_G"
1,409406,WT24CL701,1_1,1_1
1,242706,SB31BA201,1_1,"1_1, 1_G"
1,815906,SE42BC101,1_1,"1_1, 1_2"
1,242706,SB38BA201,1_1,"1_1, 1_G"
1,242406,SB38BA201,1_1,"1_1, 1_G"
1,S41306,SD91BA201,1_1,"1_1, 1_2"
1,251506,WN41CE711,1_1,1_1
1,242506,WE12CK721,1_1,"1_1, 1_5"
1,S41306,SB76BC101,1_1,"1_1, 1_9"
1,S41306,SB76BA201,1_1,"1_1, 5_2"
1,408506,SE62BC102,1_1,"1_1, 1_6"
1,408506,SE62BC101,1_1,"1_1, 1_6"
1,408506,SE62BA201,1_1,"1_1, 5_2"
1,816406,SE23CA201,1_1,"1_1, 1_A"
1,815906,SD12BA201,1_1,"1_1, 5_2"
1,251806,WH12CT711,1_1,"1_1, 1_G"
1,251706,WH12CT711,1_1,"1_1, 1_G"
1,409306,SE51BC101,1_1,"1_1, 5_2"
1,408506,SG22FA201,1_1,"1_1, 1_7"
1,816306,SE51BC102,1_1,"1_1, 1_7"
1,S09206,SS11BA201,1_1,"1_1, 1_G"
1,816306,WA230KB24,1_1,"1_G, 1_D"
1,408506,WE63SB721,1_1,1_5
1,409306,SE12CA201,1_1,"1_1, 1_2"
1,249306,SS15BA201,1_1,"1_1, 1_G"
1,249306,SF61BC106,1_1,"1_1, 1_2"
1,252306,SS11BA201,1_1,"1_1, 1_G"
1,254206,SS16BA201,1_1,"1_1, 1_G"
1,242506,SE52BC105,1_1,"1_1, 1_2"
1,242506,SE52BA201,1_1,"1_1, 1_2"
1,252706,WM1-GBM29,1_1,"1_G, 1_1"
1,249306,WH11CH716,1_1,"1_G, 1_1"
1,816406,SS17BA201,1_1,"1_1, 1_G"
1,242606,SS13BA201,1_1,"1_1, 1_G"
1,242506,SS13BA201,1_1,"1_1, 1_G"
1,408906,WA500FB41,1_1,"1_G, 1_6"
1,242006,SD16BA201,1_1,"1_1, 1_G"
1,256306,SD13BA201,1_1,"1_1, 1_G"
1,254206,SB13BA201,1_1,"1_1, 5_2"
1,254306,SB10CA201,1_1,"1_1, 5_2"
1,254306,SB13BA201,1_1,"1_1, 5_2"
1,409406,ST12CC101,1_1,"1_1, 1_7"
1,408506,SS27BA201,1_1,"1_1, 1_5"
1,409306,SF11CA201,1_1,"1_1, 5_2"
1,252806,N1D16T813,1_1,"1_1, 1_G"
1,409306,SS17BA201,1_1,"1_1, 1_G"
1,S41206,SB76BA201,1_1,"1_1, 5_2"
1,252306,SB38BA201,1_1,"1_1, 1_G"
1,408506,SS39BA201,1_1,"1_1, 1_2"
1,252306,WF61PL701,1_1,"1_9, 1_E"
1,252906,WM1-AKM24,1_1,"1_G, 1_3"
1,246706,WE22PK724,1_1,1_G
1,409206,SE32BC101,1_1,"1_2, 1_1"
1,409206,SE32BA201,1_1,"1_2, 1_1"
1,S09306,SB83CA201,1_1,"1_1, 5_2"
1,814206,W1F51T861,1_1,"1_G, 1_1"
1,253006,SF11CA201,1_1,"1_1, 5_2"
1,246606,WE22PK724,1_1,1_G
1,249206,N1D11T813,1_1,"1_1, 1_G"
1,251906,W1D13TM51,1_1,"1_1, 1_D"
1,252906,SF51CA201,1_1,"1_1, 1_G"
1,249306,N1D14F832,1_1,"1_1, 1_G"
1,814706,SJ42BA401,1_1,"1_1, 6_1"
1,816406,SD35SA201,1_1,"1_1, 5_2"
1,816406,SD17CC103,1_1,"1_1, 1_2"
1,S40506,WS14SF751,1_1,"5_2, 1_1"
1,S40406,WS14SF751,1_1,"5_2, 1_1"
1,S40306,WS14SF751,1_1,"5_2, 1_1"
1,249206,N1D11T811,1_1,"1_1, 1_G"
1,409406,WE32SL701,1_1,"1_1, 1_E"
1,256306,NH22CB711,1_1,"1_1, 1_3"
1,408506,SN21CA201,1_1,"1_1, 1_G"
1,246606,WA230EB11,1_1,"1_G, 1_1"
1,S41306,SF61BA201,1_1,"1_1, 1_G"
1,814706,WA151EB11,1_1,"1_G, 1_3"
1,S41906,WA281EB11,1_1,1_G
1,409406,SE52BA201,1_1,"1_1, 5_2"
1,816406,SE32CC101,1_1,"1_1, 1_2"
1,409206,SE52BC105,1_1,"1_1, 5_2"
1,409206,SE52BC101,1_1,"1_1, 5_2"
1,409406,SB17BA201,1_1,"1_1, 1_G"
1,816406,N1D14F883,1_1,"1_1, 1_G"
1,816406,SB36BA201,1_1,"1_1, 1_G"
1,409406,SE11CA201,1_1,"1_1, 1_2"
1,252306,SE51BC101,1_1,"1_1, 1_2"
1,409306,WE31PL701,1_1,"1_1, 1_E"
1,252306,ST11BA201,1_1,"1_1, 1_9"
1,409306,SN21CA201,1_1,"1_1, 1_G"
1,S09206,SS33BA201,1_1,"1_1, 5_2"
1,S09206,SD13CA201,1_1,"1_1, 5_2"
1,S09206,SD12CA201,1_1,"1_1, 5_2"
1,245506,WE52PE711,1_1,"1_G, 1_1"
1,409406,SN31BA201,1_1,"1_1, 1_D"
1,408506,ST23CA201,1_1,"1_1, 9_3"
1,246706,2A600H011,1_1,"1_2, 1_1"
1,815906,SV23BA201,1_1,"1_1, 5_2"
1,S09306,SS33BA201,1_1,"1_1, 5_2"
1,S09306,SS13BA201,1_1,"1_1, 1_G"
1,816406,ST11CA201,1_1,"1_1, 5_2"
1,815906,SS14BA201,1_1,"1_1, 1_G"
1,815906,SB15BA201,1_1,"1_1, 5_2"
1,S41306,WH51CH716,1_1,"1_5, 1_G"
1,256306,SS16BA201,1_1,"1_1, 1_G"
1,256306,SS14BC101,1_1,"1_1, 5_2"
1,256306,SS14BA201,1_1,"1_1, 1_G"
1,409306,SE11CA201,1_1,"1_1, 1_2"
1,816406,SS16BA201,1_1,"1_1, 1_G"
1,409206,SF41BA201,1_1,"1_1, 1_A"
1,249206,WS17SF751,1_1,"1_5, 1_G"
1,252106,3A000F003,1_1,1_1
1,252006,3A000F003,1_1,1_1
1,251706,3A000F003,1_1,1_1
1,S09206,NH31CY712,1_1,"1_G, 1_1"
1,816406,SS13BA201,1_1,"1_1, 1_G"
1,408506,SK17BC101,1_1,"1_1, 1_2"
1,815906,SV67CA201,1_1,"1_1, 1_B"
1,815906,SV66CA201,1_1,"1_1, 1_B"
1,815906,SV62CA201,1_1,"1_1, 1_B"
1,242606,SB14BA201,1_1,"1_1, 5_2"
1,408506,SC12BC101,1_1,"1_1, 1_2"
1,409206,SE51BC101,1_1,"1_1, 5_2"
1,S09306,SE51BC103,1_1,"1_G, 1_2"
1,816306,SD17CA201,1_1,"1_1, 5_2"
1,252806,SD11BA201,1_1,"1_1, 1_G"
1,247906,W2E51T911,1_1,"1_1, 1_6"
1,245306,W2E51T911,1_1,"1_1, 1_6"
1,247606,WA200EB11,1_1,"1_G, 1_1"
1,246406,WA200EB11,1_1,"1_G, 1_1"
1,246206,WA200EB11,1_1,"1_G, 1_1"
1,246706,SF11CA201,1_1,"1_1, 5_2"
1,244606,NH12CE715,1_1,"1_1, 1_3"
1,408906,SF41BA201,1_1,"1_1, 1_A"
1,S41206,SD31CA201,1_1,"1_1, 1_G"
1,248006,W1D13F856,1_1,"1_G, 1_D"
1,242206,NH11CD71A,1_1,"1_1, 1_G"
1,251706,W1D11TM51,1_1,"1_1, 1_D"
1,251506,W1D11TM51,1_1,"1_1, 1_D"
1,237906,WA400FB41,1_1,"1_G, 1_1"
1,248006,W1D13TM51,1_1,"1_1, 1_D"
1,251706,W1D11T852,1_1,"1_1, 1_G"
1,251806,SE51BA201,1_1,"1_1, 1_2"
1,241506,WH11CY711,1_1,"1_G, 1_1"
1,249206,SD12BA201,1_1,"1_1, 1_G"
1,249206,SD11BA201,1_1,"1_1, 1_G"
1,252706,SS12BC102,1_1,"1_1, 5_2"
1,242506,SB13BC108,1_1,"1_1, 5_2"
1,S09206,SB44BA201,1_1,"1_1, 5_2"
1,242306,2A800A060,1_1,"1_G, 1_1"
1,252206,SN41CA201,1_1,"1_1, 1_G"
1,251706,SN41CA201,1_1,"1_1, 1_G"
1,814106,SU31BA201,1_1,"1_1, 1_G"
1,251806,SB14BA201,1_1,"1_1, 5_2"
1,251506,SB14BC101,1_1,"1_1, 5_2"
1,251706,SB14BC101,1_1,"1_1, 5_2"
1,S41206,SB51CC101,1_1,"1_1, 1_G"
1,252806,ST13BA201,1_1,"1_1, 1_9"
1,810306,WD24CT746,1_1,1_1
1,S09206,SS19BA201,1_1,"1_1, 1_G"
1,249306,SD34CA201,1_1,"1_1, 1_G"
1,249206,SD37CA201,1_1,"1_1, 1_G"
1,816306,SD13CA201,1_1,"1_1, 5_2"
1,251406,SN41CA201,1_1,"1_1, 1_G"
1,251306,SN41CA201,1_1,"1_1, 1_G"
1,S41206,SE41BC101,1_1,"1_1, 1_G"
1,S41306,SE11CA201,1_1,"1_1, 1_G"
1,251506,SS14BA201,1_1,"1_1, 1_G"
1,251306,SS14BA201,1_1,"1_1, 1_G"
1,251106,SS14BA201,1_1,"1_1, 1_G"
1,249306,SE12CA201,1_1,"1_1, 1_G"
1,816306,SD92CC101,1_1,"1_1, 5_2"
1,248106,SD38CA201,1_1,"1_1, 1_G"
1,248106,SD35CA201,1_1,"1_1, 1_G"
1,248106,SD33CA201,1_1,"1_1, 1_G"
1,248006,SD33CA201,1_1,"1_1, 1_G"
1,248006,SD32CA201,1_1,"1_1, 1_G"
1,246606,WF51CJ101,1_1,"5_2, 1_E"
1,252206,SN31CA201,1_1,"1_1, 1_G"
1,S09206,SS35BA201,1_1,"1_1, 5_2"
1,S42006,SB12BC101,1_1,"1_1, 1_2"
1,816406,SD13CC101,1_1,"1_1, 1_2"
1,816306,SS12BC108,1_1,"1_1, 9_4"
1,242406,SS14BA201,1_1,"1_1, 1_G"
1,814706,NS13PF785,1_1,1_G
1,S09006,SS36BA201,1_1,"1_1, 5_2"
1,248106,SD13BA201,1_1,"1_1, 1_G"
1,241706,WH11CT711,1_1,"1_1, 1_G"
1,241406,WH11CT711,1_1,"1_1, 1_G"
1,S09206,SE51BA201,1_1,"1_1, 1_G"
1,242006,SB12BA201,1_1,"1_1, 5_2"
1,241506,WH11CT711,1_1,"1_1, 1_G"
1,252706,NH11CT711,1_1,"1_1, 1_G"
1,242506,SB15BA201,1_1,"1_1, 5_2"
1,252006,SF51CA201,1_1,"1_1, 1_G"
1,251706,SF51CA201,1_1,"1_1, 1_G"
1,251506,SF51CA201,1_1,"1_1, 1_G"
1,251606,SS14BA201,1_1,"1_1, 1_G"
1,251406,SS17BA201,1_1,"1_1, 1_G"
1,251406,SS14BA201,1_1,"1_1, 1_G"
1,816306,SD15CC101,1_1,"1_1, 1_2"
1,816306,SD12CA201,1_1,"1_1, 5_2"
1,816306,SD14CC101,1_1,"1_1, 1_2"
1,816306,SS14BA201,1_1,"1_1, 1_G"
1,S09006,SC30BA201,1_1,"1_1, 1_G"
1,242406,SF61BA201,1_1,"1_1, 1_G"
1,246706,SF72BA201,1_1,"1_1, 1_8"
1,810306,WE41SB721,1_1,"1_1, 1_G"
1,246706,SB12BA201,1_1,"1_1, 5_2"
1,242106,SF21CA201,1_1,"1_1, 1_G"
1,241806,SF21CA201,1_1,"1_1, 1_G"
1,241406,SF21CA201,1_1,"1_1, 1_G"
1,239706,SF21CA201,1_1,"1_1, 1_G"
1,239606,SF21CA201,1_1,"1_1, 1_G"
1,249006,SB18BC108,1_1,"1_1, 5_2"
1,251306,SD35CA201,1_1,"1_1, 1_G"
1,251106,SD35CA201,1_1,"1_1, 1_G"
1,251706,SS17BA201,1_1,"1_1, 1_G"
1,S09006,SN22BA201,1_1,"1_1, 1_G"
1,816306,SS15BC107,1_1,"1_1, 9_4"
1,816306,SB13CC101,1_1,"1_1, 5_2"
1,816306,SB13CA201,1_1,"1_1, 5_2"
1,251906,WM1-EBM29,1_1,"1_G, 1_1"
1,251206,SS15BA201,1_1,"1_1, 1_G"
1,252806,SD92PA201,1_1,"1_1, 1_G"
1,814106,SU32BA201,1_1,"1_1, 1_G"
1,251506,W1D11T854,1_1,"1_1, 1_G"
1,251906,SB12BA201,1_1,"1_1, 5_2"
1,810206,WH41CH716,1_1,"1_G, 1_3"
1,242306,SD17BA201,1_1,"1_1, 1_G"
1,241806,SD17BA201,1_1,"1_1, 1_G"
1,251706,WE31PB721,1_1,"1_1, 1_G"
1,814106,WD68PE711,1_1,1_G
1,814006,WD68PE711,1_1,1_G
1,813906,WD68PE711,1_1,1_G
1,S41206,NH21CH715,1_1,1_3
1,247906,WA500TB51,1_1,"1_G, 1_1"
1,246206,WA500TB51,1_1,"1_G, 1_1"
1,252006,SD36CC101,1_1,"1_1, 1_6"
1,244706,SS14BA201,1_1,"1_1, 1_G"
1,246706,SB51CA201,1_1,"1_1, 1_2"
1,248106,SS11BA201,1_1,"1_1, 1_G"
1,S08706,WF61PT761,1_1,1_1
1,251406,WE42PE711,1_1,"1_1, 1_G"
1,251306,WE52PE711,1_1,"1_G, 1_1"
1,251106,WE52PE711,1_1,"1_G, 1_1"
1,251706,SE42BC101,1_1,"1_1, 5_2"
1,248006,SS13BA201,1_1,"1_1, 1_G"
1,251706,W1D11T854,1_1,"1_1, 1_G"
1,245506,SD39CA201,1_1,"1_1, 1_G"
1,249306,SB19CA202,1_1,"1_1, 5_2"
1,249206,SD17BA201,1_1,"1_1, 1_G"
1,252106,SD91BA201,1_1,"1_1, 1_G"
1,251806,SD91BA201,1_1,"1_1, 1_G"
1,242306,SB17BA201,1_1,"1_1, 5_2"
1,814606,W2E32B921,1_1,"1_1, 1_G"
1,814506,SD32BA201,1_1,"1_1, 5_2"
1,242506,SB39BA201,1_1,"1_1, 1_G"
1,251506,WH11CT711,1_1,"1_1, 1_G"
1,242106,SF22CC101,1_1,5_2
1,242206,SF22CC101,1_1,5_2
1,241606,WB73PL701,1_1,"9_2, 1_6"
1,251806,WH12CE711,1_1,"1_G, 1_1"
1,S09206,SS45BA201,1_1,"1_1, 5_2"
1,814806,SE33CA201,1_1,"1_1, 1_G"
1,102121,N1D11TM11,1_1,"1_1, 1_G"
1,S09206,SE31BA201,1_1,"1_1, 1_2"
1,245506,SD11BA201,1_1,"1_1, 1_G"
1,248106,W1D13F856,1_1,"1_G, 1_D"
1,238806,WH51CY711,1_1,"1_G, 1_1"
1,252006,SN21CA201,1_1,"1_1, 1_G"
1,242506,SB31BC101,1_1,"1_1, 1_6"
1,244606,51610A001,1_1,"1_1, 1_B"
1,246606,W1D14F851,1_1,"1_G, 1_D"
1,814706,SN33BA201,1_1,"1_1, 1_G"
1,252806,SS12BC102,1_1,"1_1, 5_2"
1,242506,SD16BA201,1_1,"1_1, 1_G"
1,244806,WH51CH719,1_1,"1_G, 1_D"
1,251806,SF61BA202,1_1,"1_1, 1_G"
1,251706,SF61BA202,1_1,"1_1, 1_G"
1,237906,WH11CY711,1_1,"1_G, 1_1"
1,242506,SB58CC101,1_1,"1_2, 1_1"
1,S09206,SS37BC102,1_1,"1_1, 1_9"
1,251406,SE41BA201,1_1,"1_1, 1_2"
1,251506,SB12BA201,1_1,"1_1, 5_2"
1,814106,1A000E006,1_1,"1_G, 1_1"
1,241406,WH11CH716,1_1,"1_G, 1_1"
1,244706,WA240BB21,1_1,"1_G, 1_1"
1,S09206,SN21CA201,1_1,"1_1, 1_G"
1,S41806,SD11BA201,1_1,"1_1, 5_2"
1,814706,SE37CC101,1_1,"1_1, 1_2"
1,242406,SE12CA201,1_1,"1_1, 1_G"
1,244706,SN50CA201,1_1,"1_1, 1_G"
1,244606,WH11CW726,1_1,"1_G, 1_1"
1,814506,WH12CT711,1_1,"1_1, 1_G"
1,814806,SB14BC107,1_1,"1_1, 5_2"
1,246606,N1D16F832,1_1,"1_1, 1_G"
1,245506,SD12BA201,1_1,"1_1, 1_G"
1,242506,SE32CA201,1_1,"1_1, 1_2"
1,S42006,WH12CE711,1_1,"1_6, 1_G"
1,814506,W2E32B921,1_1,"1_1, 1_G"
1,S41806,SF51CA201,1_1,"1_1, 1_2"
1,252106,SF21CA201,1_1,"1_1, 1_G"
1,244806,SF11CA201,1_1,"1_1, 5_2"
1,S09206,SS35BA201,1_1,"1_1, 5_2"
1,252106,SN21CA201,1_1,"1_1, 1_G"
1,252206,SE11CC101,1_1,"1_1, 5_2"
1,814506,SN91BA201,1_1,"1_1, 1_G"
1,242406,SE31BA201,1_1,"1_1, 1_2"
1,254206,SB12BA201,1_1,"1_1, 5_2"
1,252206,SB12BA201,1_1,"1_1, 5_2"
1,251906,SB12BA201,1_1,"1_1, 5_2"
1,251806,SD36CA201,1_1,"1_1, 1_G"
1,251606,SD36CA201,1_1,"1_1, 1_G"
1,251306,SD36CA201,1_1,"1_1, 1_G"
1,813806,WA500EB11,1_1,"1_G, 1_1"
1,246606,SB75BC101,1_1,"1_1, 1_3"
1,S09006,SE41BC101,1_1,"1_1, 1_G"
1,238006,W1E51T911,1_1,"1_1, 1_G"
1,251906,SE52BA201,1_1,"1_1, 1_2"
1,251806,SE51BA201,1_1,"1_1, 1_2"
1,814506,SD54BA201,1_1,"1_1, 5_2"
1,248106,W1D16TM51,1_1,"1_1, 1_D"
1,249206,SS11BA201,1_1,"1_1, 1_G"
1,816306,SE31BC101,1_1,"1_1, 1_2"
1,816306,SS11BA201,1_1,"1_1, 1_G"
1,S09206,SS37BC101,1_1,"1_1, 1_9"
1,S09206,SS35BC101,1_1,"1_1, 1_9"
1,814506,WS41PF741,1_1,"1_G, 1_2"
1,244706,SS13BA201,1_1,"1_1, 1_G"
1,251406,SN21CA201,1_1,"1_1, 1_G"
1,241706,SS11BA201,1_1,"1_1, 1_G"
1,251706,WD91PT756,1_1,"1_1, 1_G"
1,246706,SB14BA201,1_1,"1_1, 5_2"
1,251506,WE52SB721,1_1,"1_1, 1_G"
1,251306,WE52SB721,1_1,"1_1, 1_G"
1,S41206,SS14BA201,1_1,"1_1, 1_G"
1,251906,SE42BA201,1_1,"1_1, 1_2"
1,251706,SE42BA201,1_1,"1_1, 1_2"
1,251506,SE42BA201,1_1,"1_1, 1_2"
1,S09206,SF51BA201,1_1,"1_1, 1_2"
1,245506,SS17BC101,1_1,"1_1, 5_2"
1,814806,SS59BA201,1_1,"1_1, 1_G"
1,813906,SU32BA201,1_1,"1_1, 1_G"
1,814706,SU60BC101,1_1,"1_1, 1_9"
